,Added points,f1,accuracy
0,800,0.7656364785312153,0.7713541686534882
0,1000,0.7586566291438824,0.7643229216337204
0,200,0.6658192763407539,0.6661458313465118
0,400,0.6455861203331522,0.64453125
0,600,0.7215059920189193,0.7218749970197678
0,800,0.7194310222790123,0.7252604216337204
0,1000,0.7840192386890135,0.7898437529802322
0,200,0.7326980210131122,0.7341145873069763
0,400,0.661500085258309,0.6783854216337204
0,600,0.6757162402264816,0.6973958313465118
0,800,0.748534275859136,0.7575520873069763
0,1000,0.7699823702866007,0.7760416716337204
0,200,0.6718218295095375,0.6856770813465118
0,400,0.7135897637661669,0.7223958373069763
0,600,0.7453570769565544,0.7546875029802322
0,800,0.7937539413327086,0.7976562529802322
0,1000,0.7440034895761787,0.7497395873069763
0,200,0.7005708342629748,0.7062499970197678
0,400,0.6154892670114434,0.6182291656732559
0,600,0.733468482936571,0.7374999970197678
0,800,0.7459863219549013,0.7520833313465118
0,1000,0.7350573795713576,0.7486979216337204
0,200,0.7021086074654219,0.7111979126930237
0,400,0.7098561910810232,0.7062499970197678
0,600,0.732799586717324,0.7414062470197678
0,800,0.7600144620088459,0.7697916626930237
0,1000,0.7380411252732705,0.7369791716337204
0,200,0.660996238386549,0.6695312559604645
0,400,0.6302825598721902,0.6414062529802322
0,600,0.7140756283216418,0.7268229126930237
0,800,0.7476739584102633,0.7619791626930237
0,1000,0.7534950701128704,0.7653645873069763
0,200,0.7134673230591511,0.7234375029802322
0,400,0.6408963308422098,0.6494791656732559
0,600,0.7181474349360115,0.7335937470197678
0,800,0.7626435599029694,0.7703125029802322
0,1000,0.7787760027977823,0.7854166626930237
0,200,0.6672353898009666,0.6789062470197678
0,400,0.6884952630496146,0.7013020813465118
0,600,0.7267468994978447,0.7380208373069763
0,800,0.7565755196444933,0.7679687440395355
0,1000,0.7852390203824826,0.7888020873069763
0,200,0.62309665977427,0.632291667163372
0,400,0.696103112575549,0.7067708373069763
0,600,0.7277674725410176,0.7346354126930237
0,800,0.7766673767318125,0.7825520783662796
0,1000,0.7443997429269114,0.7546875029802322
0,200,0.6772614503707537,0.6890625059604645
0,400,0.7134189828724977,0.7341145873069763
0,600,0.7024911874956956,0.7218749970197678
0,800,0.7678871418189568,0.7776041626930237
0,1000,0.7381632250468809,0.7507812529802322
0,200,0.6411849830251695,0.6403645873069763
0,400,0.7472100600222032,0.7572916597127914
0,600,0.7183983884519958,0.7374999970197678
0,800,0.7298494539383823,0.7380208373069763
0,1000,0.759998146453238,0.7658854126930237
0,200,0.6813155390265049,0.6921875029802322
0,400,0.6518506935290249,0.6671874970197678
0,600,0.7187982171764121,0.7302083373069763
0,800,0.7700897197355281,0.7791666686534882
0,1000,0.7832679496522101,0.7893229126930237
0,200,0.6454644413165926,0.6617187559604645
0,400,0.6418797972916812,0.6695312559604645
0,600,0.7425157781959224,0.7546875029802322
0,800,0.7290928003541881,0.7447916716337204
0,1000,0.7647438388217495,0.7731770873069763
0,200,0.6744872554231737,0.6911458373069763
0,400,0.6734669608768755,0.6807291656732559
0,600,0.7588551239209134,0.7679687440395355
0,800,0.7530498473763101,0.7635416686534882
0,1000,0.7597757613931455,0.7669270783662796
0,200,0.7076941405074364,0.7190104126930237
0,400,0.7122225139575483,0.7234375029802322
0,600,0.7507579899945729,0.7531249970197678
0,800,0.7294022832893018,0.7442708313465118
0,1000,0.7733025773126844,0.7820312529802322
0,200,0.6504584783663367,0.6645833402872086
0,400,0.7269876934836315,0.7307291626930237
0,600,0.6898982059923155,0.7023437470197678
0,800,0.7371200590044991,0.7513020783662796
0,1000,0.7881536544901787,0.7908854186534882
0,200,0.6466302299649352,0.6510416716337204
0,400,0.6442102238793191,0.6510416716337204
0,600,0.6828349698365255,0.6901041716337204
0,800,0.7388700265100079,0.7458333373069763
0,1000,0.7769877672812988,0.7869791686534882
0,200,0.6517363633867695,0.6700520813465118
0,400,0.7010065848284116,0.7106770873069763
0,600,0.7299109865901693,0.7341145873069763
0,800,0.733568175735105,0.7419270873069763
0,1000,0.7794203188770115,0.7903645783662796
0,200,0.6865753798463696,0.6994791626930237
0,400,0.6545942271333844,0.6549479216337204
0,600,0.7283956756438545,0.7252604216337204
0,800,0.7562185488201197,0.7630208283662796
0,1000,0.7722274815363013,0.7786458283662796
